publication,pages,note,chapter,venue
http://localhost/publications/inprocs/Proceeding6/1971/Inproceeding242,156,,,http://localhost/publications/procs/Proceeding6/1971
http://localhost/publications/inprocs/Proceeding6/1971/Inproceeding243,102,,,http://localhost/publications/procs/Proceeding6/1971
http://localhost/publications/inprocs/Proceeding6/1971/Inproceeding244,167,,,
http://localhost/publications/inprocs/Proceeding6/1971/Inproceeding412,199,,,http://localhost/publications/procs/Proceeding6/1971
http://localhost/publications/inprocs/Proceeding6/1971/Inproceeding422,126,,,http://localhost/publications/procs/Proceeding6/1971
http://localhost/publications/inprocs/Proceeding6/1971/Inproceeding432,,,,http://localhost/publications/procs/Proceeding6/1971
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding245,143,,,
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding246,128,,,
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding247,60,,,http://localhost/publications/procs/Proceeding7/1971
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding248,89,,,http://localhost/publications/procs/Proceeding7/1971
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding249,35,,,http://localhost/publications/procs/Proceeding7/1971
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding250,150,,,http://localhost/publications/procs/Proceeding7/1971
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding251,72,,,
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding252,47,,,http://localhost/publications/procs/Proceeding7/1971
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding253,57,,,http://localhost/publications/procs/Proceeding7/1971
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding254,110,,,http://localhost/publications/procs/Proceeding7/1971
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding255,66,,,
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding256,79,,,http://localhost/publications/procs/Proceeding7/1971
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding257,51,,,http://localhost/publications/procs/Proceeding7/1971
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding258,59,,,http://localhost/publications/procs/Proceeding7/1971
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding259,199,,,http://localhost/publications/procs/Proceeding7/1971
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding260,200,,,http://localhost/publications/procs/Proceeding7/1971
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding261,27,,,http://localhost/publications/procs/Proceeding7/1971
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding262,63,,,http://localhost/publications/procs/Proceeding7/1971
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding263,175,,,http://localhost/publications/procs/Proceeding7/1971
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding264,8,,,http://localhost/publications/procs/Proceeding7/1971
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding265,1,,,http://localhost/publications/procs/Proceeding7/1971
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding266,167,,,http://localhost/publications/procs/Proceeding7/1971
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding267,95,,,
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding268,181,,,http://localhost/publications/procs/Proceeding7/1971
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding269,87,,,http://localhost/publications/procs/Proceeding7/1971
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding270,107,,,
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding271,10,,,http://localhost/publications/procs/Proceeding7/1971
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding272,155,,,
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding273,152,,,http://localhost/publications/procs/Proceeding7/1971
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding274,168,,,
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding275,148,,,http://localhost/publications/procs/Proceeding7/1971
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding276,40,,,
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding277,186,,,http://localhost/publications/procs/Proceeding7/1971
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding278,29,,,http://localhost/publications/procs/Proceeding7/1971
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding279,184,,,http://localhost/publications/procs/Proceeding7/1971
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding280,122,,,http://localhost/publications/procs/Proceeding7/1971
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding281,154,,,
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding282,197,,,
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding283,54,,,
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding284,170,,,http://localhost/publications/procs/Proceeding7/1971
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding285,114,,,
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding286,63,,,http://localhost/publications/procs/Proceeding7/1971
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding413,166,,,http://localhost/publications/procs/Proceeding7/1971
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding423,44,,,http://localhost/publications/procs/Proceeding7/1971
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding433,,,,http://localhost/publications/procs/Proceeding7/1971
http://localhost/publications/inprocs/Proceeding8/1971/Inproceeding287,,,,http://localhost/publications/procs/Proceeding8/1971
http://localhost/publications/inprocs/Proceeding8/1971/Inproceeding288,179,,,http://localhost/publications/procs/Proceeding8/1971
http://localhost/publications/inprocs/Proceeding8/1971/Inproceeding289,28,,,http://localhost/publications/procs/Proceeding8/1971
http://localhost/publications/inprocs/Proceeding8/1971/Inproceeding290,15,,,
http://localhost/publications/inprocs/Proceeding8/1971/Inproceeding291,165,,,http://localhost/publications/procs/Proceeding8/1971
http://localhost/publications/inprocs/Proceeding8/1971/Inproceeding292,19,,,http://localhost/publications/procs/Proceeding8/1971
http://localhost/publications/inprocs/Proceeding8/1971/Inproceeding293,43,,,http://localhost/publications/procs/Proceeding8/1971
http://localhost/publications/inprocs/Proceeding8/1971/Inproceeding294,138,,,http://localhost/publications/procs/Proceeding8/1971
http://localhost/publications/inprocs/Proceeding8/1971/Inproceeding295,16,,,http://localhost/publications/procs/Proceeding8/1971
http://localhost/publications/inprocs/Proceeding8/1971/Inproceeding296,169,,,http://localhost/publications/procs/Proceeding8/1971
http://localhost/publications/inprocs/Proceeding8/1971/Inproceeding297,64,,,
http://localhost/publications/inprocs/Proceeding8/1971/Inproceeding298,86,,,http://localhost/publications/procs/Proceeding8/1971
http://localhost/publications/inprocs/Proceeding8/1971/Inproceeding299,,,,http://localhost/publications/procs/Proceeding8/1971
http://localhost/publications/inprocs/Proceeding8/1971/Inproceeding300,45,,,
http://localhost/publications/inprocs/Proceeding8/1971/Inproceeding301,,,,
http://localhost/publications/inprocs/Proceeding8/1971/Inproceeding302,83,,,http://localhost/publications/procs/Proceeding8/1971
http://localhost/publications/inprocs/Proceeding8/1971/Inproceeding303,32,,,http://localhost/publications/procs/Proceeding8/1971
http://localhost/publications/inprocs/Proceeding8/1971/Inproceeding304,190,,,http://localhost/publications/procs/Proceeding8/1971
http://localhost/publications/inprocs/Proceeding8/1971/Inproceeding305,92,,,http://localhost/publications/procs/Proceeding8/1971
http://localhost/publications/inprocs/Proceeding8/1971/Inproceeding306,124,,,
http://localhost/publications/inprocs/Proceeding8/1971/Inproceeding307,48,,,http://localhost/publications/procs/Proceeding8/1971
http://localhost/publications/inprocs/Proceeding8/1971/Inproceeding308,116,,,http://localhost/publications/procs/Proceeding8/1971
http://localhost/publications/inprocs/Proceeding8/1971/Inproceeding309,5,,,http://localhost/publications/procs/Proceeding8/1971
http://localhost/publications/inprocs/Proceeding8/1971/Inproceeding310,3,,,http://localhost/publications/procs/Proceeding8/1971
http://localhost/publications/inprocs/Proceeding8/1971/Inproceeding311,151,,,http://localhost/publications/procs/Proceeding8/1971
http://localhost/publications/inprocs/Proceeding8/1971/Inproceeding312,87,,,http://localhost/publications/procs/Proceeding8/1971
http://localhost/publications/inprocs/Proceeding8/1971/Inproceeding313,185,,,http://localhost/publications/procs/Proceeding8/1971
http://localhost/publications/inprocs/Proceeding8/1971/Inproceeding314,144,,,http://localhost/publications/procs/Proceeding8/1971
http://localhost/publications/inprocs/Proceeding8/1971/Inproceeding315,28,,,http://localhost/publications/procs/Proceeding8/1971
http://localhost/publications/inprocs/Proceeding8/1971/Inproceeding316,149,,,
http://localhost/publications/inprocs/Proceeding8/1971/Inproceeding317,78,,,http://localhost/publications/procs/Proceeding8/1971
http://localhost/publications/inprocs/Proceeding8/1971/Inproceeding318,59,,,http://localhost/publications/procs/Proceeding8/1971
http://localhost/publications/inprocs/Proceeding8/1971/Inproceeding319,114,,,
http://localhost/publications/inprocs/Proceeding8/1971/Inproceeding320,90,,,http://localhost/publications/procs/Proceeding8/1971
http://localhost/publications/inprocs/Proceeding8/1971/Inproceeding321,63,,,http://localhost/publications/procs/Proceeding8/1971
http://localhost/publications/inprocs/Proceeding8/1971/Inproceeding322,,,,http://localhost/publications/procs/Proceeding8/1971
http://localhost/publications/inprocs/Proceeding8/1971/Inproceeding323,13,,,
http://localhost/publications/inprocs/Proceeding8/1971/Inproceeding414,,,,http://localhost/publications/procs/Proceeding8/1971
http://localhost/publications/inprocs/Proceeding8/1971/Inproceeding424,161,,,http://localhost/publications/procs/Proceeding8/1971
http://localhost/publications/inprocs/Proceeding8/1971/Inproceeding434,183,,,http://localhost/publications/procs/Proceeding8/1971
http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding324,163,,,http://localhost/publications/procs/Proceeding9/1971
http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding325,155,,,http://localhost/publications/procs/Proceeding9/1971
http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding326,63,,,http://localhost/publications/procs/Proceeding9/1971
http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding327,47,,,
http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding328,98,,,http://localhost/publications/procs/Proceeding9/1971
http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding329,141,,,http://localhost/publications/procs/Proceeding9/1971
http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding330,111,,,http://localhost/publications/procs/Proceeding9/1971
http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding331,,,,http://localhost/publications/procs/Proceeding9/1971
http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding332,195,,,http://localhost/publications/procs/Proceeding9/1971
http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding333,186,,,http://localhost/publications/procs/Proceeding9/1971
http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding334,120,,,http://localhost/publications/procs/Proceeding9/1971
http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding335,185,,,http://localhost/publications/procs/Proceeding9/1971
http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding336,159,,,http://localhost/publications/procs/Proceeding9/1971
http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding337,96,,,http://localhost/publications/procs/Proceeding9/1971
http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding338,171,,,
http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding339,55,,,http://localhost/publications/procs/Proceeding9/1971
http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding340,68,,,http://localhost/publications/procs/Proceeding9/1971
http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding341,,,,http://localhost/publications/procs/Proceeding9/1971
http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding342,64,,,
http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding343,117,,,http://localhost/publications/procs/Proceeding9/1971
http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding344,151,,,
http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding345,29,,,http://localhost/publications/procs/Proceeding9/1971
http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding346,2,,,
http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding347,58,,,
http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding348,101,,,http://localhost/publications/procs/Proceeding9/1971
http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding349,31,,,http://localhost/publications/procs/Proceeding9/1971
http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding350,85,,,http://localhost/publications/procs/Proceeding9/1971
http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding351,4,,,http://localhost/publications/procs/Proceeding9/1971
http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding352,172,,,http://localhost/publications/procs/Proceeding9/1971
http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding353,104,,,http://localhost/publications/procs/Proceeding9/1971
http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding354,,,,
http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding355,78,,,http://localhost/publications/procs/Proceeding9/1971
http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding356,138,,,http://localhost/publications/procs/Proceeding9/1971
http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding357,90,,,http://localhost/publications/procs/Proceeding9/1971
http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding358,72,,,
http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding359,189,,,http://localhost/publications/procs/Proceeding9/1971
http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding360,134,,,http://localhost/publications/procs/Proceeding9/1971
http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding361,36,,,http://localhost/publications/procs/Proceeding9/1971
http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding362,167,,,
http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding363,118,,,
http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding415,6,,,http://localhost/publications/procs/Proceeding9/1971
http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding425,156,,,http://localhost/publications/procs/Proceeding9/1971
http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding435,15,,,http://localhost/publications/procs/Proceeding9/1971
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding364,184,,,
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding365,167,,,http://localhost/publications/procs/Proceeding10/1971
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding366,83,,,http://localhost/publications/procs/Proceeding10/1971
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding367,20,,,http://localhost/publications/procs/Proceeding10/1971
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding368,7,,,http://localhost/publications/procs/Proceeding10/1971
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding369,8,,,
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding370,32,,,
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding371,129,,,http://localhost/publications/procs/Proceeding10/1971
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding372,41,,,http://localhost/publications/procs/Proceeding10/1971
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding373,112,,,http://localhost/publications/procs/Proceeding10/1971
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding374,156,,,http://localhost/publications/procs/Proceeding10/1971
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding375,,,,http://localhost/publications/procs/Proceeding10/1971
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding376,10,,,http://localhost/publications/procs/Proceeding10/1971
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding377,44,,,http://localhost/publications/procs/Proceeding10/1971
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding378,102,,,http://localhost/publications/procs/Proceeding10/1971
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding379,150,,,http://localhost/publications/procs/Proceeding10/1971
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding380,107,,,http://localhost/publications/procs/Proceeding10/1971
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding381,5,,,http://localhost/publications/procs/Proceeding10/1971
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding382,127,,,http://localhost/publications/procs/Proceeding10/1971
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding383,84,,,http://localhost/publications/procs/Proceeding10/1971
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding384,72,,,http://localhost/publications/procs/Proceeding10/1971
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding385,178,,,http://localhost/publications/procs/Proceeding10/1971
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding386,85,,,http://localhost/publications/procs/Proceeding10/1971
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding387,,,,http://localhost/publications/procs/Proceeding10/1971
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding388,40,,,http://localhost/publications/procs/Proceeding10/1971
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding389,87,,,http://localhost/publications/procs/Proceeding10/1971
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding390,100,,,http://localhost/publications/procs/Proceeding10/1971
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding391,153,,,http://localhost/publications/procs/Proceeding10/1971
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding392,177,,,http://localhost/publications/procs/Proceeding10/1971
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding393,88,,,http://localhost/publications/procs/Proceeding10/1971
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding394,155,,,
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding395,196,,,http://localhost/publications/procs/Proceeding10/1971
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding396,89,,,http://localhost/publications/procs/Proceeding10/1971
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding397,168,,,http://localhost/publications/procs/Proceeding10/1971
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding398,185,,,http://localhost/publications/procs/Proceeding10/1971
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding399,122,,,
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding400,61,,,http://localhost/publications/procs/Proceeding10/1971
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding401,65,,,http://localhost/publications/procs/Proceeding10/1971
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding402,12,,,http://localhost/publications/procs/Proceeding10/1971
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding403,46,,,http://localhost/publications/procs/Proceeding10/1971
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding404,14,,,http://localhost/publications/procs/Proceeding10/1971
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding405,167,,,
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding406,106,,,http://localhost/publications/procs/Proceeding10/1971
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding416,196,,,http://localhost/publications/procs/Proceeding10/1971
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding426,19,,,http://localhost/publications/procs/Proceeding10/1971
http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding436,120,,,http://localhost/publications/procs/Proceeding10/1971
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding1,155,,,http://localhost/publications/procs/Proceeding1/1972
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding2,65,,,http://localhost/publications/procs/Proceeding1/1972
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding3,171,,,http://localhost/publications/procs/Proceeding1/1972
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding4,142,,,http://localhost/publications/procs/Proceeding1/1972
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding5,67,,,http://localhost/publications/procs/Proceeding1/1972
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding6,78,,,http://localhost/publications/procs/Proceeding1/1972
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding7,101,,,http://localhost/publications/procs/Proceeding1/1972
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding8,126,,,http://localhost/publications/procs/Proceeding1/1972
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding9,130,,,http://localhost/publications/procs/Proceeding1/1972
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding10,154,,,http://localhost/publications/procs/Proceeding1/1972
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding11,125,,,http://localhost/publications/procs/Proceeding1/1972
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding12,119,,,http://localhost/publications/procs/Proceeding1/1972
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding13,189,,,http://localhost/publications/procs/Proceeding1/1972
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding14,76,,,http://localhost/publications/procs/Proceeding1/1972
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding15,,,,http://localhost/publications/procs/Proceeding1/1972
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding16,94,,,http://localhost/publications/procs/Proceeding1/1972
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding17,109,,,http://localhost/publications/procs/Proceeding1/1972
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding18,19,,,http://localhost/publications/procs/Proceeding1/1972
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding19,195,,,http://localhost/publications/procs/Proceeding1/1972
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding20,14,,,http://localhost/publications/procs/Proceeding1/1972
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding21,155,,,
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding22,145,,,http://localhost/publications/procs/Proceeding1/1972
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding23,141,,,http://localhost/publications/procs/Proceeding1/1972
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding24,,,,http://localhost/publications/procs/Proceeding1/1972
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding25,45,,,http://localhost/publications/procs/Proceeding1/1972
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding26,192,,,http://localhost/publications/procs/Proceeding1/1972
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding27,185,,,http://localhost/publications/procs/Proceeding1/1972
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding28,5,,,http://localhost/publications/procs/Proceeding1/1972
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding29,85,,,http://localhost/publications/procs/Proceeding1/1972
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding30,32,,,http://localhost/publications/procs/Proceeding1/1972
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding31,,,,http://localhost/publications/procs/Proceeding1/1972
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding32,162,,,http://localhost/publications/procs/Proceeding1/1972
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding33,152,,,
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding34,107,,,
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding35,179,,,http://localhost/publications/procs/Proceeding1/1972
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding36,50,,,
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding37,113,,,
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding38,17,,,http://localhost/publications/procs/Proceeding1/1972
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding39,176,,,http://localhost/publications/procs/Proceeding1/1972
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding40,2,,,http://localhost/publications/procs/Proceeding1/1972
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding41,21,,,http://localhost/publications/procs/Proceeding1/1972
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding42,7,,,http://localhost/publications/procs/Proceeding1/1972
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding43,22,,,http://localhost/publications/procs/Proceeding1/1972
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding44,133,,,http://localhost/publications/procs/Proceeding1/1972
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding45,134,,,
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding46,100,,,
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding47,127,,,
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding48,38,,,http://localhost/publications/procs/Proceeding1/1972
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding49,142,,,
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding50,114,,,http://localhost/publications/procs/Proceeding1/1972
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding51,108,,,
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding52,49,,,http://localhost/publications/procs/Proceeding1/1972
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding53,8,,,http://localhost/publications/procs/Proceeding1/1972
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding54,92,,,http://localhost/publications/procs/Proceeding1/1972
http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding55,158,,,
http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding56,76,,,http://localhost/publications/procs/Proceeding2/1972
http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding57,130,,,http://localhost/publications/procs/Proceeding2/1972
http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding58,145,,,http://localhost/publications/procs/Proceeding2/1972
http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding59,83,,,http://localhost/publications/procs/Proceeding2/1972
http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding60,104,,,http://localhost/publications/procs/Proceeding2/1972
http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding61,41,,,http://localhost/publications/procs/Proceeding2/1972
http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding62,114,,,http://localhost/publications/procs/Proceeding2/1972
http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding63,69,,,http://localhost/publications/procs/Proceeding2/1972
http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding64,159,,,http://localhost/publications/procs/Proceeding2/1972
http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding65,112,,,http://localhost/publications/procs/Proceeding2/1972
http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding66,94,,,http://localhost/publications/procs/Proceeding2/1972
http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding67,134,,,http://localhost/publications/procs/Proceeding2/1972
http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding68,68,,,http://localhost/publications/procs/Proceeding2/1972
http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding69,33,,,http://localhost/publications/procs/Proceeding2/1972
http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding70,162,,,http://localhost/publications/procs/Proceeding2/1972
http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding71,2,,,http://localhost/publications/procs/Proceeding2/1972
http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding72,36,,,http://localhost/publications/procs/Proceeding2/1972
http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding73,80,,,http://localhost/publications/procs/Proceeding2/1972
http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding74,44,,,http://localhost/publications/procs/Proceeding2/1972
http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding75,155,,,http://localhost/publications/procs/Proceeding2/1972
http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding76,137,,,http://localhost/publications/procs/Proceeding2/1972
http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding77,,,,http://localhost/publications/procs/Proceeding2/1972
http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding78,90,,,http://localhost/publications/procs/Proceeding2/1972
http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding79,172,,,http://localhost/publications/procs/Proceeding2/1972
