document,cited
http://localhost/publications/articles/Journal12/1971/Article472,http://localhost/publications/inprocs/Proceeding2/1970/Inproceeding37
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding282,http://localhost/publications/inprocs/Proceeding1/1968/Inproceeding21
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding282,http://localhost/publications/inprocs/Proceeding1/1969/Inproceeding38
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding282,http://localhost/publications/inprocs/Proceeding1/1969/Inproceeding39
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding282,http://localhost/publications/inprocs/Proceeding1/1970/Inproceeding4
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding282,http://localhost/publications/inprocs/Proceeding1/1970/Inproceeding12
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding282,http://localhost/publications/inprocs/Proceeding1/1970/Inproceeding20
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding282,http://localhost/publications/inprocs/Proceeding1/1970/Inproceeding21
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding282,http://localhost/publications/inprocs/Proceeding1/1970/Inproceeding23
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding282,http://localhost/publications/inprocs/Proceeding1/1970/Inproceeding24
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding282,http://localhost/publications/inprocs/Proceeding1/1970/Inproceeding25
http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding282,http://localhost/publications/inprocs/Proceeding1/1970/Inproceeding26
http://localhost/publications/articles/Journal14/1971/Article561,http://localhost/publications/inprocs/Proceeding2/1969/Inproceeding40
http://localhost/publications/articles/Journal14/1971/Article561,http://localhost/publications/inprocs/Proceeding1/1970/Inproceeding22
http://localhost/publications/articles/Journal14/1971/Article561,http://localhost/publications/inprocs/Proceeding1/1970/Inproceeding26
http://localhost/publications/articles/Journal14/1971/Article561,http://localhost/publications/inprocs/Proceeding1/1970/Inproceeding27
http://localhost/publications/articles/Journal14/1971/Article561,http://localhost/publications/inprocs/Proceeding1/1970/Inproceeding29
http://localhost/publications/articles/Journal14/1971/Article561,http://localhost/publications/inprocs/Proceeding1/1970/Inproceeding30
http://localhost/publications/articles/Journal14/1971/Article561,http://localhost/publications/inprocs/Proceeding1/1970/Inproceeding31
http://localhost/publications/articles/Journal14/1971/Article561,http://localhost/publications/inprocs/Proceeding2/1970/Inproceeding32
http://localhost/publications/articles/Journal14/1971/Article561,http://localhost/publications/inprocs/Proceeding2/1970/Inproceeding33
http://localhost/publications/articles/Journal15/1971/Article577,http://localhost/publications/inprocs/Proceeding2/1969/Inproceeding40
http://localhost/publications/articles/Journal15/1971/Article577,http://localhost/publications/inprocs/Proceeding1/1970/Inproceeding22
http://localhost/publications/articles/Journal15/1971/Article577,http://localhost/publications/inprocs/Proceeding1/1970/Inproceeding28
http://localhost/publications/articles/Journal15/1971/Article577,http://localhost/publications/inprocs/Proceeding1/1970/Inproceeding30
http://localhost/publications/articles/Journal15/1971/Article577,http://localhost/publications/inprocs/Proceeding2/1970/Inproceeding32
http://localhost/publications/articles/Journal15/1971/Article577,http://localhost/publications/inprocs/Proceeding2/1970/Inproceeding33
http://localhost/publications/articles/Journal15/1971/Article577,http://localhost/publications/inprocs/Proceeding2/1970/Inproceeding34
http://localhost/publications/articles/Journal15/1971/Article577,http://localhost/publications/inprocs/Proceeding2/1970/Inproceeding35
http://localhost/publications/articles/Journal15/1971/Article577,http://localhost/publications/inprocs/Proceeding2/1970/Inproceeding36
http://localhost/publications/articles/Journal15/1971/Article577,http://localhost/publications/inprocs/Proceeding2/1970/Inproceeding37
http://localhost/publications/articles/Journal1/1972/Article23,http://localhost/publications/inprocs/Proceeding2/1970/Inproceeding35
http://localhost/publications/articles/Journal1/1972/Article23,http://localhost/publications/inprocs/Proceeding2/1970/Inproceeding37
http://localhost/publications/articles/Journal1/1972/Article23,http://localhost/publications/inprocs/Proceeding1/1971/Inproceeding18
http://localhost/publications/articles/Journal1/1972/Article23,http://localhost/publications/inprocs/Proceeding1/1971/Inproceeding24
http://localhost/publications/articles/Journal1/1972/Article23,http://localhost/publications/inprocs/Proceeding1/1971/Inproceeding26
http://localhost/publications/articles/Journal1/1972/Article23,http://localhost/publications/inprocs/Proceeding1/1971/Inproceeding27
http://localhost/publications/articles/Journal1/1972/Article23,http://localhost/publications/inprocs/Proceeding1/1971/Inproceeding28
http://localhost/publications/articles/Journal1/1972/Article23,http://localhost/publications/inprocs/Proceeding1/1971/Inproceeding29
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding187,http://localhost/publications/inprocs/Proceeding2/1969/Inproceeding40
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding187,http://localhost/publications/inprocs/Proceeding1/1970/Inproceeding29
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding187,http://localhost/publications/inprocs/Proceeding2/1970/Inproceeding32
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding187,http://localhost/publications/inprocs/Proceeding2/1970/Inproceeding33
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding187,http://localhost/publications/inprocs/Proceeding2/1970/Inproceeding34
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding187,http://localhost/publications/inprocs/Proceeding2/1970/Inproceeding35
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding187,http://localhost/publications/inprocs/Proceeding2/1970/Inproceeding36
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding187,http://localhost/publications/inprocs/Proceeding2/1970/Inproceeding37
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding187,http://localhost/publications/inprocs/Proceeding1/1971/Inproceeding1
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding187,http://localhost/publications/inprocs/Proceeding1/1971/Inproceeding3
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding187,http://localhost/publications/inprocs/Proceeding1/1971/Inproceeding5
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding187,http://localhost/publications/inprocs/Proceeding1/1971/Inproceeding7
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding187,http://localhost/publications/inprocs/Proceeding1/1971/Inproceeding9
http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding187,http://localhost/publications/inprocs/Proceeding1/1971/Inproceeding11
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding13,http://localhost/publications/articles/Journal1/1949/Article1
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding13,http://localhost/publications/articles/Journal1/1949/Article3
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding13,http://localhost/publications/articles/Journal1/1949/Article5
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding13,http://localhost/publications/articles/Journal1/1949/Article7
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding13,http://localhost/publications/articles/Journal1/1949/Article9
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding13,http://localhost/publications/articles/Journal1/1949/Article11
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding13,http://localhost/publications/articles/Journal1/1949/Article13
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding13,http://localhost/publications/articles/Journal1/1949/Article15
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding13,http://localhost/publications/articles/Journal1/1949/Article16
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding13,http://localhost/publications/articles/Journal1/1949/Article17
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding13,http://localhost/publications/articles/Journal1/1949/Article18
http://localhost/publications/articles/Journal1/1951/Article10,http://localhost/publications/articles/Journal1/1949/Article2
http://localhost/publications/articles/Journal1/1951/Article10,http://localhost/publications/articles/Journal1/1949/Article6
http://localhost/publications/articles/Journal1/1951/Article10,http://localhost/publications/articles/Journal1/1949/Article10
http://localhost/publications/articles/Journal1/1951/Article10,http://localhost/publications/articles/Journal1/1949/Article14
http://localhost/publications/articles/Journal1/1951/Article10,http://localhost/publications/articles/Journal1/1949/Article15
http://localhost/publications/articles/Journal1/1951/Article10,http://localhost/publications/articles/Journal1/1949/Article17
http://localhost/publications/articles/Journal1/1951/Article10,http://localhost/publications/articles/Journal1/1949/Article18
http://localhost/publications/articles/Journal2/1954/Article40,http://localhost/publications/articles/Journal1/1949/Article4
http://localhost/publications/articles/Journal2/1954/Article40,http://localhost/publications/articles/Journal1/1949/Article12
http://localhost/publications/articles/Journal2/1954/Article40,http://localhost/publications/articles/Journal1/1949/Article16
http://localhost/publications/articles/Journal2/1954/Article40,http://localhost/publications/articles/Journal1/1949/Article18
http://localhost/publications/inprocs/Proceeding1/1955/Inproceeding13,http://localhost/publications/articles/Journal1/1949/Article8
http://localhost/publications/inprocs/Proceeding1/1955/Inproceeding13,http://localhost/publications/articles/Journal1/1949/Article17
http://localhost/publications/inprocs/Proceeding1/1955/Inproceeding37,http://localhost/publications/articles/Journal1/1949/Article14
http://localhost/publications/articles/Journal3/1959/Article99,http://localhost/publications/articles/Journal1/1949/Article18
