yr,name,document
"",Vladislav Theimer,http://localhost/publications/articles/Journal11/1968/Article450
"",Vladislav Theimer,http://localhost/publications/articles/Journal2/1969/Article50
"",Shinobu Chez,http://localhost/publications/articles/Journal4/1969/Article146
"",Elvis Rocasah,http://localhost/publications/articles/Journal2/1952/Article67
"",Berth Klindt,http://localhost/publications/articles/Journal8/1969/Article298
"",Deretka Ruckey,http://localhost/publications/articles/Journal8/1969/Article313
"",Zouleha Hepa,http://localhost/publications/articles/Journal14/1969/Article516
"",Oktyabrina Lombrana,http://localhost/publications/articles/Journal8/1970/Article286
"",Oktyabrina Lombrana,http://localhost/publications/articles/Journal1/1971/Article11
"",Elsy Kaster,http://localhost/publications/articles/Journal10/1970/Article338
"",Elsy Kaster,http://localhost/publications/articles/Journal2/1971/Article64
"",Ignazia Stittgen,http://localhost/publications/articles/Journal11/1970/Article356
"",Ignazia Stittgen,http://localhost/publications/articles/Journal3/1971/Article84
"",Amala Ohotnicky,http://localhost/publications/articles/Journal11/1970/Article362
"",Ralph Clearo,http://localhost/publications/articles/Journal14/1970/Article724
"",Vironikiia Pinder,http://localhost/publications/articles/Journal16/1970/Article544
"",Evdokeia Haugland,http://localhost/publications/articles/Journal17/1970/Article588
1970,Aretha Garringer,http://localhost/publications/inprocs/Proceeding9/1970/Inproceeding342
"",Adolfa Leuthauser,http://localhost/publications/articles/Journal2/1954/Article52
"",Adolfa Leuthauser,http://localhost/publications/articles/Journal1/1955/Article19
1971,Lamarr Hobbie,http://localhost/publications/incolls/1971/Incollection6
"",Aamurie Semonick,http://localhost/publications/articles/Journal3/1954/Article82
"",Yoshiteru Quinney,http://localhost/publications/articles/Journal19/1971/Article757
"",Carly Pintos,http://localhost/publications/articles/Journal20/1971/Article797
"",Traneise Esaw,http://localhost/publications/articles/Journal20/1971/Article815
"",Takeichi Bolch,http://localhost/publications/articles/Journal6/1972/Article183
"",Ocnus Raque,http://localhost/publications/articles/Journal6/1972/Article192
"",Terell Haaland,http://localhost/publications/articles/Journal2/1956/Article53
"",Traviata Tewksbury,http://localhost/publications/articles/Journal2/1958/Article53
"",Maksim Kasuba,http://localhost/publications/articles/Journal3/1958/Article101
"",Maksim Kasuba,http://localhost/publications/articles/Journal1/1959/Article29
"",Agathe Benchoff,http://localhost/publications/articles/Journal2/1960/Article217
"",Sobina Cassey,http://localhost/publications/articles/Journal5/1962/Article263
"",Rica Lebrun,http://localhost/publications/articles/Journal8/1963/Article295
"",Aasima Spaur,http://localhost/publications/articles/Journal3/1964/Article98
"",Alba Delbalso,http://localhost/publications/articles/Journal5/1964/Article192
"",Dionne Graybeal,http://localhost/publications/articles/Journal4/1965/Article128
"",Shikita Samples,http://localhost/publications/articles/Journal5/1965/Article177
"",Satoru Beaumont,http://localhost/publications/articles/Journal1/1941/Article21
"",Satoru Beaumont,http://localhost/publications/articles/Journal1/1942/Article5
"",Ladislaus Bernice,http://localhost/publications/articles/Journal5/1966/Article168
"",Ladislaus Bernice,http://localhost/publications/articles/Journal2/1967/Article40
"",Matrona Hagins,http://localhost/publications/articles/Journal11/1966/Article417
"",Zoraida Galardo,http://localhost/publications/articles/Journal11/1966/Article418
"",Maitea Leonhard,http://localhost/publications/articles/Journal10/1967/Article396
"",Dantel Irigoyen,http://localhost/publications/articles/Journal11/1967/Article415
"",Octave Diana,http://localhost/publications/articles/Journal1/1942/Article17
"",Ninon Guisinger,http://localhost/publications/articles/Journal5/1968/Article201
"",Kazimierz Hinkes,http://localhost/publications/articles/Journal6/1968/Article254
"",Jimar Terwey,http://localhost/publications/articles/Journal8/1968/Article302
"",Hermann Noonan,http://localhost/publications/articles/Journal5/1969/Article180
"",Semislava Mirsch,http://localhost/publications/articles/Journal6/1969/Article238
"",Menshikova Pirog,http://localhost/publications/articles/Journal7/1969/Article247
"",Luigi Peale,http://localhost/publications/articles/Journal14/1969/Article503
"",Marcia Palafox,http://localhost/publications/articles/Journal15/1969/Article560
"",Nirawan Heintz,http://localhost/publications/articles/Journal8/1970/Article680
"",Takashi Willia,http://localhost/publications/articles/Journal11/1970/Article359
"",Takashi Willia,http://localhost/publications/articles/Journal3/1971/Article88
"",Nesto Pealer,http://localhost/publications/articles/Journal14/1970/Article470
1970,Krovanh Calaycay,http://localhost/publications/inprocs/Proceeding8/1970/Inproceeding325
"",Maiya Viars,http://localhost/publications/articles/Journal2/1954/Article34
"",Friderki Busico,http://localhost/publications/articles/Journal4/1971/Article163
"",Grekina Colliver,http://localhost/publications/articles/Journal5/1971/Article171
"",Koken Mayorca,http://localhost/publications/articles/Journal7/1971/Article248
"",Clarissa Boshard,http://localhost/publications/articles/Journal8/1971/Article331
"",Ivanka Shappell,http://localhost/publications/articles/Journal10/1971/Article408
"",Ivanka Shappell,http://localhost/publications/articles/Journal3/1972/Article78
"",Mariquita Chima,http://localhost/publications/articles/Journal12/1971/Article475
"",Montae Thrune,http://localhost/publications/articles/Journal16/1971/Article606
"",Blasa Paez,http://localhost/publications/articles/Journal19/1971/Article735
"",Uzziel Cunha,http://localhost/publications/articles/Journal6/1972/Article180
"",Carmela Peterschick,http://localhost/publications/articles/Journal6/1972/Article183
"",Quasar Pata,http://localhost/publications/articles/Journal8/1972/Article875
"",Fedorav Solich,http://localhost/publications/articles/Journal1/1944/Article12
"",Nerea Backhuus,http://localhost/publications/articles/Journal2/1955/Article89
"",Nerea Backhuus,http://localhost/publications/articles/Journal1/1956/Article3
"",Lamesha Neher,http://localhost/publications/articles/Journal3/1957/Article106
"",Conrad Rounds,http://localhost/publications/articles/Journal2/1958/Article49
"",Liana Glasier,http://localhost/publications/articles/Journal4/1958/Article120
"",Florens Wolever,http://localhost/publications/articles/Journal2/1959/Article51
"",Varka Rokisky,http://localhost/publications/articles/Journal2/1959/Article58
"",Dyvyr Katra,http://localhost/publications/articles/Journal4/1961/Article120
"",Anindita Ginger,http://localhost/publications/articles/Journal4/1961/Article217
"",Alex Schilke,http://localhost/publications/articles/Journal6/1961/Article202
"",Nyesha Luskey,http://localhost/publications/articles/Journal4/1962/Article99
"",Nobuyoki Weglage,http://localhost/publications/articles/Journal4/1962/Article117
"",Fatlinda Coomey,http://localhost/publications/articles/Journal6/1962/Article168
"",Pacorro Jessie,http://localhost/publications/articles/Journal3/1963/Article100
"",Pacorro Jessie,http://localhost/publications/articles/Journal1/1964/Article24
"",Tamafune Ratering,http://localhost/publications/articles/Journal4/1963/Article137
"",Tomos Chill,http://localhost/publications/articles/Journal5/1964/Article191
"",Granwen Cherepy,http://localhost/publications/articles/Journal7/1965/Article268
"",Estella Lavallee,http://localhost/publications/articles/Journal8/1965/Article296
"",Gayle Wingrove,http://localhost/publications/articles/Journal2/1950/Article37
"",Verochka Clarke,http://localhost/publications/articles/Journal8/1966/Article331
"",Chau Nestler,http://localhost/publications/articles/Journal10/1966/Article387
"",Reece Raburn,http://localhost/publications/articles/Journal1/1951/Article12
"",Aroghetto Stanciel,http://localhost/publications/articles/Journal5/1967/Article190
"",Kunimichi Davidoff,http://localhost/publications/articles/Journal11/1967/Article424
"",Dmarcus Hollyday,http://localhost/publications/articles/Journal3/1968/Article93
"",Femke Riippi,http://localhost/publications/articles/Journal3/1968/Article99
"",Elzbieta Farquer,http://localhost/publications/articles/Journal4/1968/Article167
"",Vrsanka Crosthwaite,http://localhost/publications/articles/Journal9/1968/Article340
"",Ezequiel Urmston,http://localhost/publications/articles/Journal10/1968/Article406
"",Ezequiel Urmston,http://localhost/publications/articles/Journal1/1969/Article25
"",Alcinia Foradori,http://localhost/publications/articles/Journal10/1968/Article414
"",Alcinia Foradori,http://localhost/publications/articles/Journal1/1969/Article29
"",Mindule Poitevint,http://localhost/publications/articles/Journal13/1968/Article527
"",Katai Fawley,http://localhost/publications/articles/Journal12/1969/Article456
"",Adelphos Carbin,http://localhost/publications/articles/Journal14/1969/Article506
"",Kache Reissig,http://localhost/publications/articles/Journal1/1953/Article27
"",Chelsi Pappenheim,http://localhost/publications/articles/Journal1/1970/Article9
"",Aman Scites,http://localhost/publications/articles/Journal3/1970/Article117
"",Paraskova Hodum,http://localhost/publications/articles/Journal5/1970/Article186
"",Lucita Macrina,http://localhost/publications/articles/Journal2/1953/Article58
"",Kassia Zlaten,http://localhost/publications/articles/Journal8/1970/Article282
"",Kassia Zlaten,http://localhost/publications/articles/Journal1/1971/Article6
"",Rane Olsin,http://localhost/publications/articles/Journal9/1971/Article348
"",Rane Olsin,http://localhost/publications/articles/Journal1/1972/Article16
"",Becca Curney,http://localhost/publications/articles/Journal3/1954/Article64
1971,Dietger Crapp,http://localhost/publications/incolls/1971/Incollection5
"",Gereon Sieverding,http://localhost/publications/articles/Journal13/1971/Article508
"",Gustave Mccay,http://localhost/publications/articles/Journal13/1971/Article511
"",Shaahir Trohanov,http://localhost/publications/articles/Journal3/1954/Article102
"",Varenka Makinen,http://localhost/publications/articles/Journal5/1972/Article140
"",AbdulHaadi Castellan,http://localhost/publications/articles/Journal3/1957/Article80
"",Widdad Westpfahl,http://localhost/publications/articles/Journal1/1960/Article3
"",Koko Borgstrom,http://localhost/publications/articles/Journal1/1960/Article14
"",Grunya Keeran,http://localhost/publications/articles/Journal6/1960/Article174
"",Gavriella Sasson,http://localhost/publications/articles/Journal1/1947/Article18
"",Freira Sharits,http://localhost/publications/articles/Journal6/1962/Article165
"",Hirohisa Aichele,http://localhost/publications/articles/Journal7/1962/Article242
"",Ludowika Macall,http://localhost/publications/articles/Journal7/1962/Article246
"",Arvad Iossa,http://localhost/publications/articles/Journal3/1963/Article101
"",Arvad Iossa,http://localhost/publications/articles/Journal1/1964/Article25
"",Takako Nordine,http://localhost/publications/articles/Journal1/1949/Article20
"",Carsten Yanoff,http://localhost/publications/articles/Journal3/1964/Article103
"",Malachias Kalmus,http://localhost/publications/articles/Journal7/1964/Article227
"",Carine Hataway,http://localhost/publications/articles/Journal9/1964/Article320
"",Hnsel Tiehen,http://localhost/publications/articles/Journal3/1966/Article101
"",Jody Headlee,http://localhost/publications/articles/Journal10/1966/Article373
"",Taji Rymes,http://localhost/publications/articles/Journal11/1966/Article434
"",Earlena Heimlicher,http://localhost/publications/articles/Journal1/1951/Article20
"",Kansuke Auletta,http://localhost/publications/articles/Journal8/1967/Article303
"",Espen Loh,http://localhost/publications/articles/Journal12/1967/Article437
"",Pippo Nascimento,http://localhost/publications/articles/Journal2/1951/Article52
"",Pippo Nascimento,http://localhost/publications/articles/Journal1/1952/Article3
"",Ianevaia Whittemore,http://localhost/publications/articles/Journal3/1968/Article98
"",Hema Laske,http://localhost/publications/articles/Journal7/1968/Article290
"",Konstantine Kisak,http://localhost/publications/articles/Journal9/1968/Article334
"",Matysh Segobia,http://localhost/publications/articles/Journal1/1952/Article34
"",Kristina Kenngott,http://localhost/publications/articles/Journal10/1969/Article370
"",Heilwig Woodson,http://localhost/publications/articles/Journal12/1969/Article439
"",Edviga Hodnett,http://localhost/publications/articles/Journal2/1970/Article72
"",Bolodenka Spilde,http://localhost/publications/articles/Journal4/1970/Article139
"",Simeon Deeley,http://localhost/publications/articles/Journal4/1970/Article144
"",Hildegard Mcclafferty,http://localhost/publications/articles/Journal9/1970/Article719
"",Alethea Stalls,http://localhost/publications/articles/Journal14/1970/Article495
"",Daquain Eliszewski,http://localhost/publications/articles/Journal15/1970/Article513
"",Wilson Pumphery,http://localhost/publications/articles/Journal16/1970/Article528
"",Aayid Krivanek,http://localhost/publications/articles/Journal4/1971/Article141
"",Saalima Rittichier,http://localhost/publications/articles/Journal4/1971/Article158
"",Rozalia Mckowen,http://localhost/publications/articles/Journal7/1971/Article278
"",Aviv Brodis,http://localhost/publications/articles/Journal10/1971/Article404
"",Aviv Brodis,http://localhost/publications/articles/Journal3/1972/Article74
"",Corybantes Shufelt,http://localhost/publications/articles/Journal12/1971/Article455
"",Arianna Vanorsouw,http://localhost/publications/articles/Journal13/1971/Article519
"",Duardo Kosa,http://localhost/publications/articles/Journal16/1971/Article641
"",Narella Harvat,http://localhost/publications/articles/Journal16/1971/Article647
"",Winn Kamrath,http://localhost/publications/articles/Journal6/1972/Article178
"",Karka Landreth,http://localhost/publications/articles/Journal2/1955/Article66
"",Zotico Cerrano,http://localhost/publications/articles/Journal4/1957/Article145
"",Muza Wessner,http://localhost/publications/articles/Journal2/1958/Article46
"",Sireen Revay,http://localhost/publications/articles/Journal2/1958/Article50
"",Tracy Dupay,http://localhost/publications/articles/Journal2/1959/Article57
"",Gedeon Widrick,http://localhost/publications/articles/Journal2/1959/Article190
"",Ashlie Barnak,http://localhost/publications/articles/Journal2/1961/Article60
"",Dina Longstreth,http://localhost/publications/articles/Journal6/1961/Article188
"",Dina Longstreth,http://localhost/publications/articles/Journal2/1962/Article31
"",Waljan Birckett,http://localhost/publications/articles/Journal4/1963/Article131
"",Zoia Bruchman,http://localhost/publications/articles/Journal7/1963/Article252
"",Yavin Maletz,http://localhost/publications/articles/Journal3/1964/Article82
"",Masashige Kuk,http://localhost/publications/articles/Journal4/1965/Article105
"",Krishna Liukko,http://localhost/publications/articles/Journal4/1965/Article121
"",Concordia Dennington,http://localhost/publications/articles/Journal5/1965/Article141
"",Jette Kinnard,http://localhost/publications/articles/Journal6/1966/Article229
"",Kilikeia Kenne,http://localhost/publications/articles/Journal7/1966/Article275
"",Astera Ferer,http://localhost/publications/articles/Journal8/1966/Article303
"",Estephanie Khoun,http://localhost/publications/articles/Journal3/1967/Article102
"",Jerom Suchla,http://localhost/publications/articles/Journal6/1967/Article223
"",Jerom Suchla,http://localhost/publications/articles/Journal1/1968/Article22
"",Hinezka Diminno,http://localhost/publications/articles/Journal5/1969/Article202
"",Ambros Evey,http://localhost/publications/articles/Journal9/1969/Article328
"",Ken Jedele,http://localhost/publications/articles/Journal11/1969/Article420
"",Faraj Jandris,http://localhost/publications/articles/Journal12/1969/Article433
"",Lonce Jiron,http://localhost/publications/articles/Journal1/1953/Article7
"",Corrado Hally,http://localhost/publications/articles/Journal5/1970/Article173
"",PoIlux Roblee,http://localhost/publications/articles/Journal6/1970/Article197
"",Muniya Awada,http://localhost/publications/articles/Journal7/1970/Article247
"",Gertrude Kingham,http://localhost/publications/articles/Journal8/1970/Article281
"",Gertrude Kingham,http://localhost/publications/articles/Journal1/1971/Article5
"",Ashima Tramontano,http://localhost/publications/articles/Journal10/1970/Article336
"",Ashima Tramontano,http://localhost/publications/articles/Journal2/1971/Article62
"",Turfa Perre,http://localhost/publications/articles/Journal14/1970/Article493
"",Ahladita Sellers,http://localhost/publications/articles/Journal5/1971/Article190
"",Herman Prinn,http://localhost/publications/articles/Journal10/1971/Article409
"",Herman Prinn,http://localhost/publications/articles/Journal3/1972/Article79
"",Asuncion Doiley,http://localhost/publications/articles/Journal11/1971/Article443
"",Wolfhard Michalowski,http://localhost/publications/articles/Journal15/1971/Article581
"",Larz Rieffenberger,http://localhost/publications/articles/Journal16/1971/Article623
"",Siuiunbuka Sgro,http://localhost/publications/articles/Journal17/1971/Article682
"",Joaquina Willer,http://localhost/publications/articles/Journal18/1971/Article698
"",Peredeslava Dydell,http://localhost/publications/articles/Journal19/1971/Article732
"",Clarinda Oberg,http://localhost/publications/articles/Journal3/1954/Article98
"",Sherwin Fissell,http://localhost/publications/articles/Journal6/1972/Article187
"",Fay Coxe,http://localhost/publications/articles/Journal8/1972/Article242
"",Peleus Vasseur,http://localhost/publications/articles/Journal2/1957/Article38
"",Gundela Renfer,http://localhost/publications/articles/Journal2/1957/Article51
"",Angel Delcarmen,http://localhost/publications/articles/Journal1/1945/Article18
"",Fullara Mohsin,http://localhost/publications/articles/Journal4/1958/Article138
"",Cleo Clauss,http://localhost/publications/articles/Journal3/1959/Article91
"",Awf Schuster,http://localhost/publications/articles/Journal5/1959/Article163
"",Haruhiro Flecher,http://localhost/publications/articles/Journal3/1961/Article109
"",Mushanokoji Slusser,http://localhost/publications/articles/Journal5/1963/Article165
"",Trevonn Kretchmar,http://localhost/publications/articles/Journal6/1963/Article221
"",Constantin Amento,http://localhost/publications/articles/Journal8/1963/Article312
"",Constantin Amento,http://localhost/publications/articles/Journal1/1964/Article9
"",Lakitia Carrozza,http://localhost/publications/articles/Journal3/1964/Article105
"",Aderes Loeffel,http://localhost/publications/articles/Journal5/1964/Article177
"",Kbra Drissel,http://localhost/publications/articles/Journal7/1965/Article253
"",Amlie Chico,http://localhost/publications/articles/Journal9/1965/Article300
"",Amlie Chico,http://localhost/publications/articles/Journal1/1966/Article2
"",Aritomo Slightam,http://localhost/publications/articles/Journal6/1967/Article222
"",Aritomo Slightam,http://localhost/publications/articles/Journal1/1968/Article20
"",Estalla Welton,http://localhost/publications/articles/Journal8/1967/Article307
1968,Eishi Schaubhut,http://localhost/publications/incolls/1968/Incollection2
"",Tulaiha Jacobs,http://localhost/publications/articles/Journal5/1968/Article177
"",Lavernus Lich,http://localhost/publications/articles/Journal12/1968/Article476
"",Lavernus Lich,http://localhost/publications/articles/Journal2/1969/Article63
"",Hansini Kanjirathinga,http://localhost/publications/articles/Journal14/1968/Article571
"",Jodi Ansari,http://localhost/publications/articles/Journal3/1969/Article89
"",AbdulNoor Karadimas,http://localhost/publications/articles/Journal3/1969/Article105
"",Jorell Liner,http://localhost/publications/articles/Journal6/1969/Article217
"",Baldo Nette,http://localhost/publications/articles/Journal1/1970/Article46
"",Yasukazu Javellana,http://localhost/publications/articles/Journal3/1970/Article104
"",Lynda Roten,http://localhost/publications/articles/Journal7/1970/Article239
"",Adella Reliford,http://localhost/publications/articles/Journal9/1970/Article315
"",Adella Reliford,http://localhost/publications/articles/Journal2/1971/Article40
"",Inaaya Stoudmire,http://localhost/publications/articles/Journal19/1970/Article640
"",Torkel Mier,http://localhost/publications/articles/Journal6/1971/Article215
"",Deikun Schanbacher,http://localhost/publications/articles/Journal11/1971/Article425
"",Deikun Schanbacher,http://localhost/publications/articles/Journal3/1972/Article97
"",Ceres Mooty,http://localhost/publications/articles/Journal18/1971/Article699
"",Sayon Placek,http://localhost/publications/articles/Journal7/1972/Article218
"",Melinda Rashada,http://localhost/publications/articles/Journal7/1972/Article231
"",Heihachiro Parthemer,http://localhost/publications/articles/Journal2/1955/Article49
"",Arunima Fluet,http://localhost/publications/articles/Journal3/1956/Article69
"",Sherri Kissinger,http://localhost/publications/articles/Journal4/1957/Article126
"",Tishka Zale,http://localhost/publications/articles/Journal1/1958/Article27
"",Alona Lucario,http://localhost/publications/articles/Journal1/1945/Article33
"",Alona Lucario,http://localhost/publications/articles/Journal1/1946/Article11
"",Darlene Roon,http://localhost/publications/articles/Journal5/1959/Article168
"",AbdulMaalik Mccaffity,http://localhost/publications/articles/Journal2/1960/Article69
"",Yoshimochi Streitenberge,http://localhost/publications/articles/Journal2/1961/Article221
"",Jabreic Pallanes,http://localhost/publications/articles/Journal4/1962/Article111
"",Zenochka Goodhart,http://localhost/publications/articles/Journal5/1962/Article134
"",Miloslava Zancanella,http://localhost/publications/articles/Journal2/1963/Article67
"",Saami Ellen,http://localhost/publications/articles/Journal3/1963/Article94
"",Saami Ellen,http://localhost/publications/articles/Journal1/1964/Article19
"",Rogned Trasport,http://localhost/publications/articles/Journal4/1963/Article139
"",Elieis Brazzi,http://localhost/publications/articles/Journal6/1963/Article222
"",Marulia Bondura,http://localhost/publications/articles/Journal1/1950/Article59
"",Theron Tupper,http://localhost/publications/articles/Journal2/1966/Article66
"",Vilenina Oxner,http://localhost/publications/articles/Journal7/1966/Article259
"",Timo Laurito,http://localhost/publications/articles/Journal8/1966/Article307
"",Birgid Holton,http://localhost/publications/articles/Journal3/1967/Article95
"",Lolika Penberthy,http://localhost/publications/articles/Journal7/1967/Article285
"",Violeta Goslin,http://localhost/publications/articles/Journal8/1967/Article308
"",Manuel Czernovski,http://localhost/publications/articles/Journal4/1968/Article142
"",Haatim Sieve,http://localhost/publications/articles/Journal4/1968/Article150
"",Malou Mavropoulos,http://localhost/publications/articles/Journal4/1968/Article157
"",Rick Brotherton,http://localhost/publications/articles/Journal10/1968/Article408
"",Rick Brotherton,http://localhost/publications/articles/Journal1/1969/Article26
"",Zebadiah Gansert,http://localhost/publications/articles/Journal13/1968/Article509
"",Cindy Scaggs,http://localhost/publications/articles/Journal8/1969/Article306
"",Aasim Vanhouten,http://localhost/publications/articles/Journal10/1969/Article384
"",Trufena Weare,http://localhost/publications/articles/Journal15/1969/Article573
"",Hannah Bacorn,http://localhost/publications/articles/Journal15/1969/Article588
"",Triesha Carland,http://localhost/publications/articles/Journal1/1953/Article32
"",Tami Guntrum,http://localhost/publications/articles/Journal4/1970/Article657
"",Huaning Zwolski,http://localhost/publications/articles/Journal2/1953/Article59
"",Jalaal Scalley,http://localhost/publications/articles/Journal9/1970/Article325
"",Jalaal Scalley,http://localhost/publications/articles/Journal2/1971/Article49
"",Max Eckley,http://localhost/publications/articles/Journal5/1971/Article177
"",Maddock Boore,http://localhost/publications/articles/Journal7/1971/Article244
"",Cyrano Claycamp,http://localhost/publications/articles/Journal10/1971/Article388
"",Cyrano Claycamp,http://localhost/publications/articles/Journal2/1972/Article59
"",Ondoy Leidecker,http://localhost/publications/articles/Journal11/1971/Article428
"",Ondoy Leidecker,http://localhost/publications/articles/Journal3/1972/Article99
"",Amasa Messerschmidt,http://localhost/publications/articles/Journal16/1971/Article636
"",Nepartak Thornock,http://localhost/publications/articles/Journal7/1972/Article203
"",Jacinto Bambach,http://localhost/publications/articles/Journal1/1959/Article35
"",Talicia Korsen,http://localhost/publications/articles/Journal4/1959/Article114
"",Wira Majette,http://localhost/publications/articles/Journal1/1946/Article27
"",Aristognis Jorstad,http://localhost/publications/articles/Journal2/1960/Article33
"",Ghana Reppucci,http://localhost/publications/articles/Journal2/1961/Article66
"",Gorane Piermarini,http://localhost/publications/articles/Journal3/1961/Article89
"",Matsu Goodwill,http://localhost/publications/articles/Journal7/1962/Article220
"",Matsu Goodwill,http://localhost/publications/articles/Journal1/1963/Article31
"",Dragana Luquette,http://localhost/publications/articles/Journal8/1964/Article274
"",Irving Oines,http://localhost/publications/articles/Journal9/1964/Article333
"",Zufar Pestoni,http://localhost/publications/articles/Journal2/1949/Article57
"",Megi Stanway,http://localhost/publications/articles/Journal4/1966/Article128
"",Megi Stanway,http://localhost/publications/articles/Journal1/1967/Article2
"",Abilo Ledyard,http://localhost/publications/articles/Journal10/1966/Article389
"",Serena Zarlengo,http://localhost/publications/articles/Journal6/1967/Article215
"",Serena Zarlengo,http://localhost/publications/articles/Journal1/1968/Article14
"",Kuniko Boocock,http://localhost/publications/articles/Journal7/1967/Article242
"",Kuniko Boocock,http://localhost/publications/articles/Journal1/1968/Article40
"",Franeka Owensby,http://localhost/publications/articles/Journal9/1967/Article342
"",Willem Fauske,http://localhost/publications/articles/Journal13/1967/Article466
"",Gwalchmei Halbert,http://localhost/publications/articles/Journal2/1951/Article61
"",Gwalchmei Halbert,http://localhost/publications/articles/Journal1/1952/Article9
"",Biaiardo Condrey,http://localhost/publications/articles/Journal4/1968/Article155
"",Freya Rook,http://localhost/publications/articles/Journal6/1968/Article243
"",Iov Urrea,http://localhost/publications/articles/Journal7/1969/Article266
"",Tanyu Oetzel,http://localhost/publications/articles/Journal13/1969/Article458
"",Enya Coll,http://localhost/publications/articles/Journal1/1953/Article20
"",Faarooq Lindfors,http://localhost/publications/articles/Journal1/1970/Article1
"",GIyn Freed,http://localhost/publications/articles/Journal4/1970/Article130
"",Kiyoko Tevlin,http://localhost/publications/articles/Journal4/1970/Article140
"",Baucis Campese,http://localhost/publications/articles/Journal1/1953/Article45
"",Lauretta Donkle,http://localhost/publications/articles/Journal9/1970/Article314
"",Lauretta Donkle,http://localhost/publications/articles/Journal2/1971/Article40
1970,Anfri Carty,http://localhost/publications/inprocs/Proceeding8/1970/Inproceeding319
"",Reinald Patria,http://localhost/publications/articles/Journal17/1970/Article561
"",Duron Dibella,http://localhost/publications/articles/Journal1/1954/Article18
"",Anatol Vandeman,http://localhost/publications/articles/Journal4/1971/Article139
"",Zoey Alpha,http://localhost/publications/articles/Journal6/1971/Article206
"",Pabla Verlin,http://localhost/publications/articles/Journal8/1971/Article291
"",Predyslava Mcfee,http://localhost/publications/articles/Journal13/1971/Article514
"",Leif Dymke,http://localhost/publications/articles/Journal15/1971/Article600
"",Hatto Sciacchitano,http://localhost/publications/articles/Journal5/1972/Article134
"",Hera Gautreau,http://localhost/publications/articles/Journal9/1972/Article285
"",Pukhleriia Fawson,http://localhost/publications/articles/Journal2/1955/Article59
"",Umaima Mcandrews,http://localhost/publications/articles/Journal3/1956/Article82
"",Phoolan Mackie,http://localhost/publications/articles/Journal2/1957/Article52
"",Phoolan Mackie,http://localhost/publications/articles/Journal1/1958/Article5
"",Traci Erazmus,http://localhost/publications/articles/Journal4/1957/Article142
"",Emina Yeeloy,http://localhost/publications/articles/Journal1/1945/Article29
"",Alburg Pittillo,http://localhost/publications/articles/Journal3/1959/Article89
"",Desa Niez,http://localhost/publications/articles/Journal5/1959/Article158
"",Rosaline Musch,http://localhost/publications/articles/Journal3/1961/Article104
"",Shuichi Predom,http://localhost/publications/articles/Journal4/1961/Article135
"",Seth Nylin,http://localhost/publications/articles/Journal4/1963/Article143
"",Izazkun Suleski,http://localhost/publications/articles/Journal1/1948/Article49
"",Izazkun Suleski,http://localhost/publications/articles/Journal1/1949/Article14
"",Eeva Derenzo,http://localhost/publications/articles/Journal6/1963/Article217
"",Bishr Napoletano,http://localhost/publications/articles/Journal7/1963/Article270
"",Kikunojo Beckles,http://localhost/publications/articles/Journal4/1964/Article140
"",Kikunojo Beckles,http://localhost/publications/articles/Journal1/1965/Article14
"",Dianmu Aver,http://localhost/publications/articles/Journal1/1941/Article16
"",Tawney Haggis,http://localhost/publications/articles/Journal8/1965/Article274
"",Ludolphine Bable,http://localhost/publications/articles/Journal8/1965/Article294
"",Huraira Christescu,http://localhost/publications/articles/Journal11/1966/Article421
"",Galtem Mierzwinski,http://localhost/publications/articles/Journal5/1967/Article177
"",Ambrosine Matthys,http://localhost/publications/articles/Journal6/1967/Article221
"",Ambrosine Matthys,http://localhost/publications/articles/Journal1/1968/Article19
"",Katrene Hicks,http://localhost/publications/articles/Journal7/1967/Article286
"",Kjell Swopes,http://localhost/publications/articles/Journal10/1967/Article364
"",Clmentine Engellant,http://localhost/publications/articles/Journal1/1952/Article14
"",Keenan Altvater,http://localhost/publications/articles/Journal6/1968/Article234
"",Lena Hoek,http://localhost/publications/articles/Journal7/1968/Article278
"",Adonija Tokunaga,http://localhost/publications/articles/Journal7/1968/Article284
"",Katinka Pov,http://localhost/publications/articles/Journal8/1968/Article321
"",Tamia Doerle,http://localhost/publications/articles/Journal13/1968/Article538
"",Apahinawa Lynn,http://localhost/publications/articles/Journal10/1969/Article364
"",Matfeitsa Brosch,http://localhost/publications/articles/Journal14/1969/Article502
"",Kaoru Zelenko,http://localhost/publications/articles/Journal16/1969/Article620
"",Kwamie Ormes,http://localhost/publications/articles/Journal16/1969/Article628
"",Monalisa Manza,http://localhost/publications/articles/Journal2/1970/Article67
"",Smokey Oslan,http://localhost/publications/articles/Journal5/1970/Article677
"",Ladawn Dworaczyk,http://localhost/publications/articles/Journal12/1970/Article399
"",Hajo John,http://localhost/publications/articles/Journal14/1970/Article474
"",Amir Conkling,http://localhost/publications/articles/Journal2/1953/Article95
"",Amir Conkling,http://localhost/publications/articles/Journal1/1954/Article16
"",Twila Schnorr,http://localhost/publications/articles/Journal19/1970/Article631
"",Koretskaia Meiers,http://localhost/publications/articles/Journal6/1971/Article212
"",Golindukha Kovacs,http://localhost/publications/articles/Journal8/1971/Article299
"",Kaia Wohlschlegel,http://localhost/publications/articles/Journal9/1971/Article338
"",Kaia Wohlschlegel,http://localhost/publications/articles/Journal1/1972/Article6
